time,wx (rad/s),wy (rad/s),wz (rad/s)
5.543487,-0.26,-0.02,0.36
5.546367,-0.26,-0.03,0.35
5.548638,-0.24,-0.03,0.34
5.552193,-0.23,-0.04,0.33
5.555979,-0.23,-0.04,0.31
5.556728,-0.22,-0.05,0.30
5.558846,-0.21,-0.05,0.28
5.560788,-0.20,-0.06,0.27
5.564348,-0.19,-0.07,0.25
5.566663,-0.19,-0.08,0.24
5.568866,-0.18,-0.09,0.23
5.573828,-0.17,-0.10,0.22
5.574336,-0.17,-0.11,0.21
5.577104,-0.15,-0.12,0.20
5.578633,-0.14,-0.13,0.18
5.580169,-0.14,-0.14,0.17
5.582972,-0.12,-0.15,0.16
5.586418,-0.11,-0.15,0.15
5.594956,-0.10,-0.15,0.14
5.595677,-0.10,-0.15,0.13
5.598878,-0.09,-0.15,0.12
5.599089,-0.08,-0.15,0.11
5.605557,-0.07,-0.14,0.10
5.606737,-0.06,-0.14,0.09
5.607048,-0.06,-0.13,0.07
5.607507,-0.05,-0.13,0.06
5.608131,-0.04,-0.12,0.05
5.614323,-0.02,-0.12,0.03
5.615078,-0.01,-0.11,0.02
5.616136,-0.00,-0.11,0.00
5.617414,0.00,-0.10,-0.01
5.620488,0.02,-0.10,-0.03
5.624390,0.03,-0.10,-0.05
5.626377,0.04,-0.09,-0.06
5.628440,0.05,-0.09,-0.08
5.630749,0.07,-0.08,-0.10
5.632325,0.07,-0.07,-0.11
5.636783,0.09,-0.06,-0.13
5.639938,0.10,-0.05,-0.14
5.640379,0.11,-0.04,-0.16
5.642775,0.12,-0.04,-0.18
5.644762,0.13,-0.03,-0.19
5.649788,0.14,-0.03,-0.21
5.651478,0.15,-0.02,-0.22
5.652930,0.16,-0.02,-0.23
5.656051,0.17,-0.02,-0.24
5.657861,0.18,-0.01,-0.25
5.661569,0.19,-0.01,-0.26
5.663635,0.20,-0.01,-0.27
5.665076,0.20,-0.00,-0.28
5.667547,0.20,-0.00,-0.29
5.670897,0.21,0.01,-0.30
5.673341,0.20,0.01,-0.31
5.675644,0.21,0.02,-0.32
5.676971,0.21,0.02,-0.32
5.679937,0.22,0.03,-0.33
5.683298,0.22,0.03,-0.34
5.686236,0.22,0.04,-0.35
5.689768,0.23,0.04,-0.36
5.690196,0.23,0.05,-0.37
5.691920,0.24,0.05,-0.38
5.696151,0.25,0.05,-0.39
5.698840,0.26,0.05,-0.40
5.700291,0.27,0.05,-0.41
5.702451,0.28,0.06,-0.42
5.704757,0.30,0.06,-0.43
5.709849,0.31,0.06,-0.44
5.711156,0.33,0.06,-0.45
5.711374,0.34,0.07,-0.46
5.714402,0.35,0.07,-0.47
5.716851,0.37,0.08,-0.48
5.720279,0.38,0.08,-0.49
5.732819,0.39,0.08,-0.50
5.733625,0.41,0.08,-0.51
5.733788,0.42,0.08,-0.51
5.733940,0.42,0.08,-0.52
5.734092,0.44,0.08,-0.53
5.735089,0.44,0.08,-0.54
5.736243,0.45,0.08,-0.54
5.739477,0.46,0.08,-0.55
5.741594,0.47,0.08,-0.55
5.744667,0.47,0.09,-0.56
5.747704,0.48,0.09,-0.57
5.749218,0.48,0.09,-0.57
5.751888,0.47,0.10,-0.58
5.754097,0.48,0.10,-0.59
5.757994,0.47,0.11,-0.59
5.759749,0.48,0.11,-0.60
5.760765,0.48,0.12,-0.61
5.764261,0.48,0.12,-0.62
5.767858,0.49,0.13,-0.63
5.770917,0.49,0.13,-0.64
5.773584,0.49,0.14,-0.65
5.774058,0.50,0.14,-0.67
5.776452,0.50,0.14,-0.67
5.780442,0.50,0.13,-0.68
5.782609,0.50,0.13,-0.69
5.784155,0.51,0.12,-0.70
5.786123,0.51,0.10,-0.70
5.790530,0.51,0.09,-0.71
5.792220,0.51,0.08,-0.71
5.795374,0.51,0.07,-0.71
5.795628,0.52,0.05,-0.72
5.799140,0.52,0.04,-0.72
5.801161,0.53,0.04,-0.72
5.805332,0.53,0.03,-0.73
5.807991,0.53,0.03,-0.73
5.808485,0.53,0.03,-0.73
5.811032,0.53,0.02,-0.73
5.813698,0.53,0.03,-0.73
5.817071,0.52,0.03,-0.74
5.820648,0.51,0.04,-0.73
5.820891,0.51,0.03,-0.73
5.823576,0.51,0.03,-0.73
5.825032,0.51,0.02,-0.73
5.828831,0.51,0.00,-0.72
5.830840,0.51,-0.01,-0.72
5.832292,0.51,-0.02,-0.72
5.834742,0.51,-0.03,-0.72
5.844709,0.50,-0.04,-0.71
5.845624,0.50,-0.06,-0.71
5.845911,0.49,-0.07,-0.71
5.846177,0.49,-0.08,-0.71
5.846994,0.49,-0.09,-0.71
5.849523,0.49,-0.10,-0.71
5.853121,0.48,-0.12,-0.71
5.865350,0.49,-0.13,-0.72
5.866276,0.49,-0.14,-0.72
5.866561,0.49,-0.15,-0.73
5.867466,0.49,-0.16,-0.73
5.867937,0.48,-0.17,-0.74
5.868279,0.48,-0.18,-0.74
5.869349,0.49,-0.19,-0.75
5.873853,0.48,-0.19,-0.75
5.875371,0.49,-0.20,-0.75
5.877698,0.49,-0.21,-0.75
5.879260,0.49,-0.22,-0.75
5.881256,0.48,-0.24,-0.75
5.884998,0.48,-0.25,-0.75
5.887908,0.47,-0.26,-0.74
5.891274,0.47,-0.27,-0.74
5.891732,0.46,-0.28,-0.73
5.894479,0.45,-0.30,-0.72
5.897190,0.44,-0.30,-0.71
5.900581,0.43,-0.32,-0.70
5.903605,0.42,-0.32,-0.69
5.905400,0.41,-0.33,-0.68
5.907167,0.40,-0.33,-0.67
5.909192,0.39,-0.33,-0.66
5.913624,0.38,-0.32,-0.66
5.915653,0.38,-0.31,-0.65
5.917207,0.37,-0.30,-0.64
5.919941,0.37,-0.29,-0.63
5.921661,0.37,-0.28,-0.63
5.925575,0.36,-0.27,-0.62
5.928176,0.36,-0.26,-0.61
5.929396,0.35,-0.25,-0.61
5.931938,0.34,-0.24,-0.60
5.934294,0.33,-0.23,-0.59
5.938207,0.33,-0.23,-0.58
5.940228,0.33,-0.22,-0.57
5.942238,0.31,-0.21,-0.57
5.944065,0.31,-0.21,-0.56
5.947320,0.31,-0.20,-0.55
5.950397,0.31,-0.19,-0.54
5.951952,0.30,-0.19,-0.53
5.954030,0.30,-0.18,-0.52
5.956607,0.30,-0.18,-0.51
5.959653,0.29,-0.17,-0.49
5.962905,0.29,-0.17,-0.48
5.963141,0.29,-0.17,-0.47
5.966330,0.29,-0.17,-0.46
5.969174,0.29,-0.17,-0.44
5.980334,0.29,-0.17,-0.43
5.981024,0.28,-0.17,-0.42
5.981292,0.28,-0.17,-0.41
5.981532,0.27,-0.17,-0.39
5.981784,0.27,-0.17,-0.38
5.983869,0.27,-0.17,-0.37
5.986642,0.26,-0.16,-0.36
5.999158,0.26,-0.16,-0.35
5.999899,0.26,-0.16,-0.34
6.000098,0.25,-0.15,-0.32
6.000269,0.24,-0.15,-0.31
6.000417,0.24,-0.15,-0.30
6.000564,0.23,-0.15,-0.29
6.002444,0.23,-0.15,-0.27
6.006219,0.23,-0.16,-0.26
6.008896,0.22,-0.15,-0.24
6.011575,0.21,-0.15,-0.23
6.012365,0.21,-0.14,-0.21
6.015458,0.21,-0.14,-0.20
6.018147,0.21,-0.13,-0.18
6.022910,0.20,-0.12,-0.16
6.023352,0.21,-0.11,-0.15
6.024944,0.21,-0.10,-0.13
6.027267,0.21,-0.09,-0.11
6.030662,0.20,-0.07,-0.09
6.034237,0.20,-0.06,-0.08
6.036748,0.19,-0.04,-0.07
6.037098,0.19,-0.03,-0.06
6.040546,0.19,-0.01,-0.05
6.045047,0.17,0.01,-0.03
6.046717,0.16,0.03,-0.03
6.048531,0.15,0.05,-0.02
6.050357,0.14,0.07,-0.01
6.053224,0.12,0.08,-0.00
6.056610,0.11,0.09,0.01
6.058656,0.10,0.09,0.02
6.060586,0.09,0.10,0.02
6.063080,0.07,0.10,0.03
6.065505,0.06,0.10,0.04
6.069511,0.05,0.11,0.05
6.071450,0.04,0.11,0.06
6.071660,0.03,0.12,0.06
6.074361,0.01,0.13,0.07
6.077118,0.00,0.13,0.07
6.081122,-0.00,0.14,0.08
6.083680,-0.01,0.15,0.08
6.083891,-0.02,0.16,0.09
6.087342,-0.01,0.17,0.09
6.089622,-0.02,0.18,0.10
6.093503,-0.02,0.19,0.10
6.095686,-0.02,0.20,0.11
6.096476,-0.02,0.21,0.11
6.099310,-0.02,0.22,0.11
6.102138,-0.02,0.23,0.12
6.110838,-0.02,0.23,0.12
6.111479,-0.02,0.23,0.13
6.112121,-0.02,0.22,0.13
6.112355,-0.02,0.22,0.14
6.113535,-0.03,0.21,0.14
6.117705,-0.03,0.20,0.15
6.119473,-0.04,0.19,0.15
6.131964,-0.04,0.18,0.16
6.133098,-0.06,0.17,0.17
6.133342,-0.06,0.16,0.18
6.133535,-0.08,0.15,0.19
6.133724,-0.09,0.14,0.20
6.133932,-0.11,0.13,0.21
6.135671,-0.12,0.12,0.23
6.140940,-0.14,0.11,0.24
6.142197,-0.16,0.10,0.25
6.143154,-0.17,0.09,0.26
6.145693,-0.19,0.09,0.27
6.148277,-0.21,0.09,0.28
6.151764,-0.22,0.08,0.29
6.156581,-0.23,0.08,0.30
6.157260,-0.24,0.07,0.31
6.159584,-0.25,0.07,0.32
6.160701,-0.25,0.07,0.33
6.165166,-0.26,0.08,0.33
6.167193,-0.26,0.08,0.34
6.169921,-0.26,0.09,0.34
6.171486,-0.27,0.10,0.34
6.173972,-0.28,0.11,0.35
6.177451,-0.28,0.11,0.35
6.179970,-0.28,0.11,0.36
6.180188,-0.29,0.12,0.37
6.183967,-0.29,0.12,0.38
6.186080,-0.29,0.13,0.39
6.190300,-0.29,0.13,0.39
6.192567,-0.29,0.13,0.40
6.192806,-0.30,0.14,0.41
6.195950,-0.31,0.14,0.41
6.198910,-0.31,0.14,0.42
6.202406,-0.32,0.14,0.43
6.206817,-0.33,0.14,0.43
6.207310,-0.33,0.14,0.44
6.207494,-0.33,0.14,0.44
6.210466,-0.33,0.14,0.45
6.214832,-0.34,0.13,0.46
6.216413,-0.34,0.13,0.46
6.218122,-0.34,0.13,0.47
6.220684,-0.35,0.13,0.48
6.223917,-0.36,0.13,0.48
6.225938,-0.36,0.12,0.49
6.228069,-0.37,0.12,0.49
6.229443,-0.38,0.12,0.50
6.231949,-0.39,0.12,0.50
6.235904,-0.39,0.12,0.51
6.246972,-0.39,0.12,0.51
6.248100,-0.39,0.11,0.52
6.248418,-0.40,0.10,0.53
6.248700,-0.40,0.10,0.54
6.250911,-0.39,0.10,0.54
6.251138,-0.40,0.09,0.55
6.266528,-0.40,0.09,0.56
6.267773,-0.40,0.09,0.56
6.268027,-0.39,0.10,0.57
6.268393,-0.39,0.10,0.57
6.268662,-0.39,0.11,0.57
6.268870,-0.38,0.12,0.58
6.269073,-0.38,0.13,0.58
6.269381,-0.38,0.13,0.58
6.274757,-0.38,0.14,0.58
6.275458,-0.38,0.15,0.58
6.276231,-0.38,0.15,0.59
6.278655,-0.37,0.16,0.59
6.281279,-0.38,0.16,0.59
6.284896,-0.38,0.16,0.59
6.291690,-0.37,0.16,0.59
6.292374,-0.37,0.16,0.59
6.292643,-0.38,0.16,0.59
6.294452,-0.38,0.17,0.59
6.297336,-0.37,0.17,0.59
6.299566,-0.37,0.17,0.59
6.301254,-0.38,0.16,0.59
6.303976,-0.38,0.16,0.59
6.307143,-0.38,0.16,0.60
6.310050,-0.37,0.15,0.60
6.311342,-0.37,0.14,0.60
6.313546,-0.38,0.14,0.61
6.316123,-0.38,0.13,0.61
6.319600,-0.39,0.13,0.61
6.324000,-0.39,0.13,0.62
6.324968,-0.39,0.13,0.62
6.326215,-0.40,0.13,0.63
6.329073,-0.40,0.13,0.63
6.332243,-0.41,0.13,0.63
6.334376,-0.41,0.13,0.63
6.336735,-0.42,0.13,0.63
6.342245,-0.42,0.14,0.64
6.343174,-0.42,0.14,0.64
6.344542,-0.42,0.14,0.64
6.347066,-0.42,0.15,0.64
6.348426,-0.41,0.15,0.64
6.350878,-0.41,0.16,0.64
6.353222,-0.41,0.16,0.64
6.358013,-0.41,0.17,0.64
6.359177,-0.41,0.17,0.64
6.360634,-0.41,0.18,0.64
6.362787,-0.40,0.18,0.64
6.365400,-0.40,0.17,0.64
6.369480,-0.39,0.17,0.64
6.374956,-0.39,0.17,0.64
6.375959,-0.39,0.16,0.65
6.376352,-0.39,0.15,0.64
6.378219,-0.39,0.15,0.64
6.381528,-0.39,0.14,0.64
6.383740,-0.38,0.14,0.64
6.385077,-0.39,0.13,0.64
6.390350,-0.39,0.13,0.63
6.392007,-0.39,0.13,0.63
6.393834,-0.40,0.13,0.62
6.395987,-0.40,0.13,0.61
6.397310,-0.40,0.14,0.61
6.399864,-0.40,0.14,0.60
6.403201,-0.40,0.14,0.59
6.413693,-0.40,0.14,0.59
6.414467,-0.40,0.14,0.58
6.414667,-0.40,0.14,0.57
6.415847,-0.39,0.14,0.57
6.416422,-0.39,0.13,0.56
6.418477,-0.39,0.13,0.56
6.419605,-0.38,0.12,0.55
6.430771,-0.39,0.12,0.55
6.431910,-0.38,0.12,0.54
6.432122,-0.37,0.12,0.54
6.432302,-0.37,0.12,0.53
6.432474,-0.37,0.12,0.52
6.434297,-0.36,0.12,0.52
6.436696,-0.35,0.12,0.51
6.441178,-0.35,0.12,0.51
6.443024,-0.33,0.11,0.50
6.443910,-0.33,0.11,0.49
6.446606,-0.32,0.10,0.49
6.449231,-0.31,0.09,0.48
6.452848,-0.30,0.08,0.48
6.457803,-0.30,0.07,0.48
6.458439,-0.28,0.06,0.47
6.459043,-0.28,0.06,0.47
6.461438,-0.26,0.05,0.47
6.465172,-0.25,0.04,0.47
6.468804,-0.24,0.04,0.47
6.469229,-0.24,0.03,0.46
6.474156,-0.23,0.02,0.46
6.475077,-0.23,0.01,0.46
6.478466,-0.22,-0.00,0.46
6.480162,-0.22,-0.02,0.45
6.481310,-0.21,-0.04,0.45
6.483681,-0.21,-0.06,0.45
6.486360,-0.20,-0.08,0.44
6.492075,-0.20,-0.10,0.43
6.492746,-0.20,-0.12,0.42
6.494000,-0.20,-0.12,0.41
6.496647,-0.19,-0.13,0.40
6.500151,-0.19,-0.13,0.39
6.502711,-0.19,-0.13,0.37
6.513470,-0.19,-0.13,0.36
6.514413,-0.19,-0.13,0.34
6.514633,-0.19,-0.13,0.32
6.514816,-0.19,-0.12,0.31
6.515012,-0.19,-0.12,0.29
6.516022,-0.18,-0.12,0.27
6.518177,-0.17,-0.11,0.25
6.520564,-0.17,-0.11,0.23
6.530800,-0.15,-0.11,0.21
6.531834,-0.14,-0.11,0.19
6.532135,-0.13,-0.10,0.17
6.532501,-0.12,-0.10,0.16
6.533243,-0.11,-0.10,0.14
6.536928,-0.10,-0.10,0.12
6.540309,-0.08,-0.10,0.10
6.540911,-0.08,-0.09,0.09
6.543015,-0.06,-0.09,0.07
6.545349,-0.06,-0.09,0.06
6.549230,-0.05,-0.09,0.04
6.551510,-0.04,-0.08,0.03
6.553082,-0.03,-0.08,0.02
6.556548,-0.02,-0.08,0.00
6.558014,-0.01,-0.08,-0.01
6.561847,0.00,-0.09,-0.02
6.563869,0.02,-0.09,-0.03
6.565242,0.03,-0.09,-0.04
6.568294,0.04,-0.09,-0.05
6.570849,0.04,-0.09,-0.06
6.574482,0.05,-0.10,-0.07
6.576328,0.06,-0.10,-0.08
6.577774,0.06,-0.10,-0.09
6.579888,0.07,-0.10,-0.10
6.582928,0.07,-0.11,-0.12
6.586058,0.09,-0.11,-0.13
6.590616,0.09,-0.11,-0.14
6.591295,0.10,-0.11,-0.15
6.592372,0.11,-0.11,-0.17
6.596037,0.12,-0.10,-0.18
6.599650,0.12,-0.09,-0.19
6.600370,0.13,-0.09,-0.21
6.602510,0.14,-0.08,-0.22
6.611245,0.15,-0.07,-0.24
6.611944,0.15,-0.06,-0.25
6.612146,0.16,-0.06,-0.27
6.614384,0.17,-0.05,-0.28
6.614749,0.17,-0.04,-0.29
6.616704,0.17,-0.04,-0.31
6.620638,0.18,-0.04,-0.32
6.626188,0.19,-0.04,-0.33
6.627084,0.19,-0.04,-0.34
6.627282,0.20,-0.04,-0.35
6.629148,0.20,-0.04,-0.36
6.633013,0.21,-0.05,-0.37
6.636037,0.21,-0.05,-0.37
6.636473,0.22,-0.06,-0.38
6.641031,0.23,-0.06,-0.39
6.641907,0.24,-0.07,-0.40
6.645588,0.24,-0.07,-0.40
6.647829,0.25,-0.07,-0.41
6.648941,0.26,-0.07,-0.41
6.651904,0.27,-0.07,-0.42
6.656948,0.28,-0.07,-0.42
6.658404,0.29,-0.07,-0.43
6.660038,0.31,-0.07,-0.43
6.661439,0.31,-0.06,-0.44
6.664315,0.32,-0.06,-0.45
6.666704,0.33,-0.06,-0.46
6.670709,0.34,-0.06,-0.46
6.674872,0.35,-0.06,-0.47
6.676007,0.36,-0.06,-0.48
6.677143,0.36,-0.06,-0.49
6.679957,0.37,-0.05,-0.50
6.682681,0.37,-0.05,-0.51
6.684616,0.37,-0.04,-0.52
6.686077,0.38,-0.04,-0.53
6.691018,0.38,-0.04,-0.54
6.692711,0.39,-0.04,-0.55
6.694832,0.39,-0.04,-0.57
6.696014,0.40,-0.04,-0.58
6.698536,0.40,-0.04,-0.59
6.701425,0.40,-0.04,-0.60
6.708207,0.41,-0.05,-0.61
6.709166,0.41,-0.05,-0.62
6.709569,0.42,-0.06,-0.63
6.710962,0.43,-0.06,-0.64
6.713973,0.44,-0.07,-0.65
6.716952,0.45,-0.07,-0.65
6.719856,0.46,-0.07,-0.66
6.724468,0.47,-0.07,-0.66
6.725403,0.47,-0.08,-0.66
6.726295,0.48,-0.07,-0.66
6.729577,0.49,-0.07,-0.67
6.731759,0.50,-0.07,-0.67
6.733045,0.50,-0.06,-0.67
6.735675,0.51,-0.05,-0.67
6.746654,0.52,-0.04,-0.67
6.747941,0.52,-0.04,-0.67
6.748299,0.53,-0.03,-0.67
6.748642,0.53,-0.02,-0.67
6.769822,0.54,-0.01,-0.68
6.771136,0.55,-0.00,-0.68
6.771338,0.55,0.00,-0.68
6.771521,0.55,0.01,-0.68
6.771712,0.56,0.02,-0.69
6.771917,0.56,0.02,-0.69
6.772100,0.56,0.02,-0.69
6.772279,0.56,0.02,-0.70
6.772455,0.56,0.02,-0.70
6.772635,0.55,0.01,-0.70
6.772864,0.55,-0.00,-0.70
6.775970,0.54,-0.01,-0.71
6.778646,0.53,-0.02,-0.71
6.780608,0.51,-0.03,-0.71
6.782067,0.50,-0.05,-0.71
6.785835,0.49,-0.07,-0.71
6.789875,0.48,-0.09,-0.71
6.791622,0.48,-0.10,-0.71
6.798731,0.48,-0.12,-0.71
6.799154,0.48,-0.13,-0.71
6.799430,0.48,-0.14,-0.72
6.801047,0.48,-0.15,-0.72
6.803567,0.48,-0.16,-0.72
6.807148,0.47,-0.16,-0.72
6.808074,0.48,-0.16,-0.73
6.809491,0.47,-0.17,-0.73
6.813715,0.48,-0.17,-0.73
6.815503,0.48,-0.18,-0.73
6.816810,0.48,-0.18,-0.73
6.819351,0.49,-0.19,-0.73
6.823704,0.49,-0.20,-0.73
6.825682,0.49,-0.20,-0.74
6.828001,0.49,-0.21,-0.74
6.829199,0.50,-0.22,-0.74
6.832023,0.50,-0.23,-0.74
6.834526,0.50,-0.23,-0.74
6.840542,0.49,-0.23,-0.74
6.841421,0.49,-0.23,-0.74
6.841817,0.49,-0.23,-0.75
6.844471,0.48,-0.22,-0.75
6.846924,0.48,-0.21,-0.75
6.850175,0.47,-0.20,-0.76
6.851770,0.46,-0.19,-0.75
6.853877,0.45,-0.19,-0.75
6.861363,0.45,-0.19,-0.75
6.861901,0.43,-0.19,-0.74
6.862965,0.43,-0.20,-0.73
6.864358,0.41,-0.20,-0.72
6.866028,0.40,-0.20,-0.71
6.868784,0.38,-0.21,-0.69
6.878790,0.37,-0.21,-0.68
6.879771,0.35,-0.22,-0.66
6.880061,0.34,-0.22,-0.64
6.880332,0.32,-0.23,-0.62
6.880926,0.31,-0.22,-0.60
6.885520,0.30,-0.22,-0.58
6.890403,0.30,-0.21,-0.56
6.891229,0.28,-0.21,-0.54
6.892158,0.29,-0.21,-0.51
6.894541,0.28,-0.20,-0.49
6.898045,0.28,-0.19,-0.47
6.900391,0.28,-0.19,-0.45
6.900590,0.28,-0.18,-0.43
6.904029,0.28,-0.16,-0.41
6.905776,0.28,-0.15,-0.40
6.910444,0.28,-0.15,-0.38
6.912476,0.27,-0.14,-0.37
6.913990,0.26,-0.14,-0.36
6.916759,0.26,-0.15,-0.34
6.919142,0.26,-0.15,-0.33
6.923472,0.25,-0.16,-0.33
6.924814,0.24,-0.16,-0.32
6.926298,0.23,-0.15,-0.32
6.929043,0.22,-0.14,-0.32
6.931694,0.22,-0.13,-0.32
6.935001,0.21,-0.12,-0.32
6.937654,0.20,-0.12,-0.32
6.939372,0.20,-0.11,-0.32
6.941387,0.20,-0.11,-0.32
6.944591,0.19,-0.11,-0.32
6.947752,0.18,-0.11,-0.32
6.949472,0.17,-0.11,-0.32
6.951062,0.17,-0.10,-0.32
6.953550,0.15,-0.10,-0.31
6.959012,0.15,-0.09,-0.30
6.959435,0.14,-0.09,-0.30
6.961165,0.13,-0.08,-0.29
6.964627,0.12,-0.08,-0.28
6.967085,0.12,-0.06,-0.27
6.970150,0.12,-0.05,-0.25
6.971744,0.12,-0.03,-0.24
6.978837,0.12,-0.01,-0.23
6.979451,0.11,0.00,-0.22
6.979645,0.11,0.02,-0.20
6.981527,0.11,0.03,-0.19
6.984280,0.10,0.05,-0.17
6.986021,0.10,0.05,-0.15
6.988284,0.10,0.06,-0.13
6.990961,0.10,0.06,-0.11
6.994752,0.10,0.07,-0.09
6.996046,0.10,0.08,-0.08
6.997658,0.10,0.09,-0.06
7.000480,0.09,0.10,-0.04
7.002919,0.09,0.11,-0.03
7.006431,0.08,0.11,-0.01
7.010831,0.07,0.12,0.01
7.011113,0.07,0.13,0.02
7.012368,0.06,0.13,0.03
7.015276,0.05,0.13,0.04
7.019572,0.04,0.14,0.05
7.021576,0.04,0.14,0.06
7.024534,0.03,0.14,0.07
7.027152,0.03,0.15,0.07
7.027336,0.02,0.15,0.08
7.031562,0.01,0.16,0.08
7.033287,0.00,0.16,0.09
7.035698,-0.01,0.15,0.09
7.037735,-0.02,0.15,0.10
7.040606,-0.03,0.15,0.11
7.042976,-0.04,0.15,0.11
7.045618,-0.04,0.15,0.12
7.048071,-0.05,0.15,0.12
7.050079,-0.06,0.15,0.13
7.053434,-0.07,0.15,0.13
7.057117,-0.08,0.16,0.14
7.057528,-0.10,0.16,0.14
7.060260,-0.10,0.16,0.15
7.062786,-0.11,0.17,0.16
7.065982,-0.12,0.17,0.16
7.068294,-0.12,0.17,0.17
7.070908,-0.13,0.18,0.18
7.076646,-0.13,0.18,0.19
7.077418,-0.13,0.18,0.20
7.078086,-0.14,0.18,0.22
7.079697,-0.15,0.18,0.23
7.081348,-0.16,0.18,0.24
7.083295,-0.17,0.18,0.26
7.085782,-0.19,0.17,0.27
7.093507,-0.20,0.17,0.28
7.094220,-0.21,0.16,0.29
7.094464,-0.22,0.16,0.30
7.096159,-0.23,0.16,0.32
7.099565,-0.24,0.16,0.33
7.103065,-0.26,0.15,0.34
7.105082,-0.27,0.15,0.34
7.108196,-0.29,0.15,0.35
7.108608,-0.30,0.15,0.36
7.111126,-0.31,0.14,0.36
7.115170,-0.33,0.14,0.36
7.117759,-0.33,0.13,0.37
7.119516,-0.34,0.12,0.37
7.121642,-0.35,0.10,0.37
7.124235,-0.35,0.09,0.37
7.127212,-0.35,0.07,0.37
7.129168,-0.36,0.06,0.38
7.131435,-0.36,0.04,0.38
7.134298,-0.36,0.03,0.38
7.137770,-0.36,0.02,0.38
7.140661,-0.37,0.02,0.38
7.141124,-0.36,0.01,0.38
7.143300,-0.36,0.00,0.38
7.146379,-0.35,-0.00,0.38
7.150348,-0.35,-0.00,0.39
7.153207,-0.35,-0.00,0.39
7.153430,-0.35,0.01,0.39
7.157349,-0.34,0.02,0.40
7.157982,-0.34,0.03,0.40
7.162446,-0.34,0.03,0.40
7.164648,-0.34,0.04,0.41
7.164873,-0.34,0.05,0.41
7.168490,-0.34,0.05,0.42
7.170781,-0.34,0.06,0.43
7.177108,-0.34,0.05,0.44
7.177391,-0.34,0.05,0.45
7.177612,-0.35,0.05,0.46
7.180757,-0.35,0.05,0.47
7.183453,-0.35,0.04,0.48
7.186908,-0.36,0.04,0.48
7.194294,-0.37,0.03,0.49
7.194872,-0.37,0.03,0.50
7.195061,-0.37,0.02,0.51
7.195220,-0.38,0.02,0.52
7.199365,-0.38,0.01,0.53
7.202777,-0.39,0.00,0.53
7.202996,-0.39,-0.00,0.54
7.209060,-0.40,-0.01,0.55
7.209714,-0.40,-0.01,0.56
7.210868,-0.41,-0.02,0.56
7.213898,-0.42,-0.01,0.56
7.214116,-0.42,-0.01,0.57
7.217388,-0.43,-0.00,0.57
7.220610,-0.44,0.00,0.57
7.226680,-0.44,0.01,0.57
7.227050,-0.45,0.01,0.57
7.227178,-0.44,0.02,0.57
7.229683,-0.45,0.02,0.57
7.233863,-0.45,0.03,0.57
7.236188,-0.45,0.03,0.57
7.237893,-0.45,0.03,0.57
7.240269,-0.45,0.04,0.57
7.242318,-0.44,0.04,0.57
7.245785,-0.45,0.04,0.57
7.248257,-0.44,0.05,0.57
7.250251,-0.44,0.05,0.58
7.252512,-0.44,0.06,0.58
7.254758,-0.44,0.06,0.58
7.258326,-0.44,0.06,0.58
7.260289,-0.44,0.06,0.59
7.262195,-0.43,0.07,0.59
7.265001,-0.43,0.07,0.59
7.267806,-0.43,0.08,0.60
7.271265,-0.43,0.08,0.60
7.273862,-0.43,0.08,0.61
7.274308,-0.43,0.08,0.61
7.277131,-0.43,0.09,0.62
7.278955,-0.43,0.09,0.63
7.283516,-0.43,0.09,0.63
7.286097,-0.43,0.08,0.64
7.286316,-0.43,0.08,0.64
7.290890,-0.43,0.08,0.65
7.291354,-0.43,0.07,0.65
7.296007,-0.43,0.07,0.66
7.297860,-0.43,0.06,0.66
7.299481,-0.43,0.06,0.66
7.301519,-0.43,0.05,0.66
7.304112,-0.43,0.05,0.66
7.309522,-0.44,0.05,0.66
7.310236,-0.44,0.05,0.66
7.310782,-0.44,0.04,0.65
7.313236,-0.44,0.04,0.65
7.316779,-0.44,0.04,0.64
7.319029,-0.45,0.03,0.64
7.321048,-0.45,0.03,0.64
7.323681,-0.45,0.03,0.63
7.325388,-0.45,0.03,0.63
7.329533,-0.45,0.03,0.62
7.331967,-0.45,0.03,0.61
7.332805,-0.45,0.03,0.60
7.335138,-0.46,0.03,0.60
7.340953,-0.45,0.04,0.59
7.341914,-0.45,0.04,0.58
7.344136,-0.45,0.05,0.57
7.345583,-0.46,0.05,0.56
7.347531,-0.45,0.05,0.55
7.350100,-0.45,0.05,0.55
7.353715,-0.45,0.05,0.54
7.363611,-0.45,0.05,0.53
7.364427,-0.44,0.05,0.52
7.364805,-0.44,0.05,0.52
7.365163,-0.43,0.05,0.51
7.366351,-0.43,0.05,0.51
7.368754,-0.43,0.05,0.50
7.383645,-0.42,0.05,0.50
7.384812,-0.41,0.06,0.50
7.385089,-0.41,0.06,0.50
7.385331,-0.40,0.06,0.50
7.385561,-0.39,0.05,0.50
7.385802,-0.39,0.05,0.50
7.386042,-0.38,0.04,0.51
7.386985,-0.37,0.02,0.51
7.391468,-0.37,0.01,0.52
7.393085,-0.36,0.00,0.52
7.394158,-0.36,-0.01,0.53
7.397198,-0.35,-0.02,0.54
7.399582,-0.35,-0.03,0.54
7.402613,-0.35,-0.04,0.55
7.405699,-0.34,-0.05,0.55
7.406812,-0.34,-0.06,0.56
7.409191,-0.34,-0.06,0.56
7.412415,-0.33,-0.06,0.56
